"area"	"key"	"local"
"867"	"MI"	"3969"	"aquatic life"
"868"	"MN"	"1433"	"class 4A"
"869"	"MN"	"1434"	"class 4A - wild rice present"
"870"	"MN"	"1435"	"class 1b - dc"
"871"	"MN"	"1436"	"class 1b/1c - dc"
"872"	"MN"	"1437"	"class 2a - cs"
"873"	"MN"	"1438"	"class 2a - fav"
"874"	"MN"	"1439"	"class 2a - lake superior"
"875"	"MN"	"1440"	"class 2a - lake superior basin waters other than lake superior"
"876"	"MN"	"1441"	"class 2a - lake superior basin waters other than lake superior; wildlife chronic standard"
"877"	"MN"	"1442"	"class 2a - lake superior; wildlife chronic standard"
"878"	"MN"	"1443"	"class 2a - ms"
"879"	"MN"	"1444"	"class 2a designated lake trout lakes in all ecoregions chronic standard"
"880"	"MN"	"1445"	"class 2a designated trout lakes in all ecoregions, except lake trout lakes"
"881"	"MN"	"1446"	"class 2a lakes and reservoirs - designated lake trout lakes in all ecoregions"
"882"	"MN"	"1447"	"class 2a lakes and reservoirs - designated trout lakes in all ecoregions except lake trout lakes"
"883"	"MN"	"1448"	"class 2a rivers and streams - central river nutrient region"
"884"	"MN"	"1449"	"class 2a rivers and streams - north river nutrient region"
"885"	"MN"	"1450"	"class 2a rivers and streams - south river nutrient region"
"886"	"MN"	"1451"	"class 2b - crow river from the confluence of the north fork of the crow river and south fork of the crow river to the mouth of the crow river at the mississippi river"
"887"	"MN"	"1452"	"class 2b - crow wing river from confluence of long prairie river to mouth of the crow wing river at the mississippi river"
"888"	"MN"	"1453"	"class 2b - cs"
"889"	"MN"	"1454"	"class 2b - cs, central river nutrient region"
"890"	"MN"	"1455"	"class 2b - cs, lower mississippi river mainstem - pools 2 -4"
"891"	"MN"	"1456"	"class 2b - cs, lower mississippi river mainstem below lake pepin"
"892"	"MN"	"1457"	"class 2b - cs, north river nutrient region"
"893"	"MN"	"1458"	"class 2b - cs, red river mainstem - headwaters to border"
"894"	"MN"	"1459"	"class 2b - cs, south river nutrient region"
"895"	"MN"	"1460"	"class 2b - fav"
"896"	"MN"	"1461"	"class 2b - lake pepin"
"897"	"MN"	"1462"	"class 2b - mississippi river navigational pool 1"
"898"	"MN"	"1463"	"class 2b - mississippi river navigational pool 2"
"899"	"MN"	"1464"	"class 2b - mississippi river navigational pool 3"
"900"	"MN"	"1465"	"class 2b - mississippi river navigational pool 5-8"
"901"	"MN"	"1466"	"class 2b - ms"
"902"	"MN"	"1467"	"class 2b lakes, shallow lakes, and reservoirs - lakes and reservoirs in north central hardwood forest ecoregion"
"903"	"MN"	"1468"	"class 2b lakes, shallow lakes, and reservoirs - lakes and reservoirs in western corn belt plains and northern glaciated plains ecoregions"
"904"	"MN"	"1469"	"class 2b lakes, shallow lakes, and reservoirs - northern lakes and forest ecoregion"
"905"	"MN"	"1470"	"class 2b lakes, shallow lakes, and reservoirs - shallow lakes in north central hardwood forest ecoregion"
"906"	"MN"	"1471"	"class 2b lakes, shallow lakes, and reservoirs - shallow lakes in western corn belt plains and northern glaciated plains ecoregions"
"907"	"MN"	"1472"	"class 2b rivers and streams - central river nutrient region"
"908"	"MN"	"1473"	"class 2b rivers and streams - north river nutrient region"
"909"	"MN"	"1474"	"class 2b rivers and streams - south river nutrient region"
"910"	"MN"	"1475"	"class 2b and 2d - lake superior basin waters"
"911"	"MN"	"1476"	"class 2b and 2d - lake superior basin waters; wildlife chronic standard"
"912"	"MN"	"1479"	"class 2b&d - fav"
"913"	"MN"	"1480"	"class 2b&d - ms"
"914"	"MN"	"1481"	"class 2bd - cs"
"915"	"MN"	"1482"	"class 2bd - cs, central river nutrient region"
"916"	"MN"	"1483"	"class 2bd - cs, lower mississippi river mainstem - pools 2 -4"
"917"	"MN"	"1484"	"class 2bd - cs, lower mississippi river mainstem below lake pepin"
"918"	"MN"	"1485"	"class 2bd - cs, north river nutrient region"
"919"	"MN"	"1486"	"class 2bd - cs, red river mainstem - headwaters to border"
"920"	"MN"	"1487"	"class 2bd - cs, south river nutrient region"
"921"	"MN"	"1488"	"class 2bd - fav"
"922"	"MN"	"1489"	"class 2bd - lake superior basin waters"
"923"	"MN"	"1490"	"class 2bd - lake superior basin waters; wildlife chronic standard"
"924"	"MN"	"1491"	"class 2bd - ms"
"925"	"MN"	"1492"	"class 2bd lakes, shallow lakes, and reservoirs - lakes and reservoirs in north central hardwood forest ecoregion"
"926"	"MN"	"1493"	"class 2bd lakes, shallow lakes, and reservoirs - lakes and reservoirs in western corn belt plains and northern glaciated plains ecoregions"
"927"	"MN"	"1494"	"class 2bd lakes, shallow lakes, and reservoirs - northern lakes and forest ecoregion"
"928"	"MN"	"1495"	"class 2bd lakes, shallow lakes, and reservoirs - shallow lakes in north central hardwood forest ecoregion"
"929"	"MN"	"1496"	"class 2bd lakes, shallow lakes, and reservoirs - shallow lakes in western corn belt plains and northern glaciated plains ecoregions"
"930"	"MN"	"1497"	"class 2bd rivers and streams - central river nutrient region"
"931"	"MN"	"1498"	"class 2bd rivers and streams - north river nutrient region"
"932"	"MN"	"1499"	"class 2bd rivers and streams - south river nutrient region"
"933"	"MN"	"1500"	"Class 2Bd, lakes and reservoirs - North Central Hardwood Forest Ecoregion"
"934"	"MN"	"1501"	"Class 2Bd, lakes and reservoirs - Western Corn Belt Plains and Northern Glaciated Plains Ecoregions"
"935"	"MN"	"1502"	"Class 2Bd, lakes, shallow lakes, and reservoirs - Northern Lakes and Forest Ecoregion"
"936"	"MN"	"1503"	"Class 2Bd, shallow lakes - North Central Hardwood Forest Ecoregion"
"937"	"MN"	"1504"	"Class 2Bd, shallow lakes - Western Corn Belt Plains and Northern Glaciated Plains Ecoregions "
"938"	"MN"	"1505"	"class 2bd- fav"
"939"	"MN"	"1506"	"class 2c - cs"
"940"	"MN"	"1507"	"class 3a - dc"
"941"	"MN"	"1508"	"class 3a - ic"
"942"	"MN"	"1509"	"class 3b - dc"
"943"	"MN"	"1510"	"class 3b - ic"
"944"	"MN"	"1511"	"class 3c - dc"
"945"	"MN"	"1512"	"class 3c - ic"
"946"	"MN"	"1513"	"class 4a - ir"
"947"	"MN"	"1514"	"class 4b - ir"
"948"	"MN"	"1515"	"class 4b - ls"
"949"	"MN"	"1516"	"class 5 - an"
"950"	"MN"	"1517"	"class 7 - limited resource value"
"951"	"MN"	"1518"	"site-specific reservoir eutrophication standards for lake pepin"
"952"	"MN"	"4103"	"site-specific eutrophication standards for Spring Lake"
"953"	"MN"	"4104"	"site-specific eutrophication standards for Lake Winona"
"954"	"MN"	"4105"	"site-specific eutrophication standards for Lake Nokomis"
"955"	"MN"	"4106"	"site-specific eutrophication standards for Lake Hiawatha"
"956"	"MN"	"4107"	"site-specific eutrophication standards for Lake Byllesby"
"957"	"MN"	"4108"	"site-specific standards for French River (certain sections)"
"958"	"MN"	"4109"	"site-specific standards for Red River of the North (certain sections)"
"959"	"MN"	"4110"	"site-specific standards for Crow River (certain sections)"
"960"	"MN"	"4111"	"site-specific standards for unnamed wetland adjacent to Lake Winona"
"961"	"MN"	"4283"	"site-specific eutrophication standards for Lake Zumbro, Segment 2"
"962"	"MN"	"4284"	"site-specific eutrophication standards for Lake Zumbro, Segment 3"
"963"	"MN"	"4475"	"site-specific standards for Lower Minnesota River (certain sections)"
"964"	"MN"	"4476"	"site-specific eutrophication standards for Sauk River Flowage Lakes"
"965"	"MN"	"4477"	"site-specific eutrophication Sauk River Nonflowage Lakes"
"966"	"MS"	"1519"	"all waters"
"967"	"MS"	"1521"	"coastal recreational waters"
"968"	"MS"	"1524"	"fish and wildlife"
"969"	"MS"	"1525"	"public water supply"
"970"	"MS"	"1526"	"recreation"
"971"	"MS"	"1527"	"shellfish harvesting"
"972"	"MS"	"1528"	"site specific criteria for mississippi sound"
"973"	"MS"	"5213"	"mississippi river - from mississippi-tennessee border to vicksburg"
"974"	"MS"	"5214"	"mississippi river - from vicksburg south to the mississippi-louisiana border"
"975"	"MS"	"5215"	"escatawpa river"
"976"	"MS"	"5216"	"little bywy creek, middle bywy creek, and big bywy ditch"
"977"	"MS"	"5217"	"tennessee river"
"978"	"MO"	"1529"	"cold-water fisheries beyond the mixing zone"
"979"	"MO"	"1530"	"cool-water fisheries beyond the mixing zone"
"980"	"MO"	"1531"	"drinking water supply"
"981"	"MO"	"1532"	"east fork locust creek"
"982"	"MO"	"1533"	"fish consumption"
"983"	"MO"	"1534"	"general and limited warm-water fisheries beyond the mixing zone"
"984"	"MO"	"1535"	"ground water"
"985"	"MO"	"1536"	"irrigation"
"986"	"MO"	"1537"	"lakes/reservoirs; ozark border (ecoregion)"
"987"	"MO"	"1538"	"lakes/reservoirs; ozark border - goose creek lake"
"988"	"MO"	"1539"	"lakes/reservoirs; ozark border - wauwanoka, lake"
"989"	"MO"	"1540"	"lakes/reservoirs; ozark highland (ecoregion)"
"990"	"MO"	"1541"	"lakes/reservoirs; ozark highlands - clearwater lake"
"991"	"MO"	"1542"	"lakes/reservoirs; ozark highlands - council bluff lake"
"992"	"MO"	"1543"	"lakes/reservoirs; ozark highlands - crane lake"
"993"	"MO"	"1544"	"lakes/reservoirs; ozark highlands - fourche lake"
"994"	"MO"	"1545"	"lakes/reservoirs; ozark highlands - loggers lake"
"995"	"MO"	"1546"	"lakes/reservoirs; ozark highlands - lower taum sauk lake"
"996"	"MO"	"1547"	"lakes/reservoirs; ozark highlands - noblett lake"
"997"	"MO"	"1548"	"lakes/reservoirs; ozark highlands - st. joe state park lakes"
"998"	"MO"	"1549"	"lakes/reservoirs; ozark highlands - sunnen lake"
"999"	"MO"	"1550"	"lakes/reservoirs; ozark highlands - table rock lake"
"1000"	"MO"	"1551"	"lakes/reservoirs; ozark highlands - terre du lak lakes"
"1001"	"MO"	"1552"	"lakes/reservoirs; ozark highlands - timberline lakes"
"1002"	"MO"	"1553"	"lakes/reservoirs; plains (ecoregion)"
"1003"	"MO"	"1554"	"lakes/reservoirs; plains - bowling green lake"
"1004"	"MO"	"1555"	"lakes/reservoirs; plains - bowling green lake (old)"
"1005"	"MO"	"1556"	"lakes/reservoirs; plains - forest lake"
"1006"	"MO"	"1557"	"lakes/reservoirs; plains - fox valley lake"
"1007"	"MO"	"1558"	"lakes/reservoirs; plains - hazel creek lake"
"1008"	"MO"	"1559"	"lakes/reservoirs; plains - lincoln lake - cuivre river state park"
"1009"	"MO"	"1560"	"lakes/reservoirs; plains - marie, lake"
"1010"	"MO"	"1561"	"lakes/reservoirs; plains - nehai tonkaia lake"
"1011"	"MO"	"1562"	"lakes/reservoirs; plains - viking, lake"
"1012"	"MO"	"1563"	"lakes/reservoirs; plains - waukomis lake"
"1013"	"MO"	"1564"	"lakes/reservoirs; plains - weatherby lake"
"1014"	"MO"	"1565"	"little east fork locust creek"
"1015"	"MO"	"1566"	"livestock wildlife watering"
"1016"	"MO"	"1567"	"main ditch"
"1017"	"MO"	"1568"	"mississippi river zones 1a and 2"
"1018"	"MO"	"1569"	"pike creek"
"1019"	"MO"	"1570"	"rivers/streams; lake of the ozark - grand glaize"
"1020"	"MO"	"1571"	"rivers/streams; lake of the ozark - gravois"
"1021"	"MO"	"1572"	"rivers/streams; lake of the ozark - niangua"
"1022"	"MO"	"1573"	"rivers/streams; table rock lake - james river"
"1023"	"MO"	"1574"	"rivers/streams; table rock lake - kings river"
"1024"	"MO"	"1575"	"rivers/streams; table rock lake - long creek"
"1025"	"MO"	"1576"	"secondary contact recreation"
"1026"	"MO"	"1577"	"sni-a-bar creek"
"1027"	"MO"	"1578"	"warm waters only"
"1028"	"MO"	"1579"	"whole body recreation-a"
"1029"	"MO"	"1580"	"whole body recreation-b"
"1030"	"MO"	"4033"	"aquatic life protection"
"1031"	"MO"	"5344"	"mississippi river zones 1a and 1b"
"1032"	"MO"	"5345"	"mississippi river zone 2"
"1033"	"MT"	"1581"	"A-1 (for drinking, culinary and food processing purposes after conventional treatment for removal of naturally present impurities)"
"1034"	"MT"	"1582"	"A-1, B-1, B-2, C-1, C-2 (early life stages)"
"1035"	"MT"	"1583"	"A-1, B-1, B-2, C-1, C-2 (other life stages)"
"1036"	"MT"	"1584"	"A-Closed (drinking, culinary, and food processing purposes after simple disinfection; swimming, recreation, growth, and propagation of fishes and associated aquatic life, although access restriction to protect public health may limit actual use of these waters for these uses)"
"1037"	"MT"	"1585"	"A-Closed, A-1, I"
"1038"	"MT"	"1586"	"B-1 (drinking, culinary, and food processing purposes, after conventional treatment; bathing, swimming, and recreation; growth and propagation of salmonid fishes and associated aquatic life, waterfowl and furbearers; and agricultural and industrial water supply)"
"1039"	"MT"	"1587"	"B-2 (drinking, culinary, and food processing purposes, after conventional treatment; bathing, swimming, and recreation; growth and marginal propagation of salmonid fishes and associated aquatic life, waterfowl and furbearers; and agricultural and industrial water supply)"
"1040"	"MT"	"1588"	"B-3 (drinking, culinary, and food processing purposes, after conventional treatment; bathing, swimming, and recreation; growth and propagation of non-salmonid fishes and associated aquatic life, waterfowl and furbearers; and agricultural and industrial water supply)"
"1041"	"MT"	"1589"	"B-3, C-3, I (early life stages)"
"1042"	"MT"	"1590"	"B-3, C-3, I (other life stages)"
"1043"	"MT"	"1591"	"C-1 (bathing, swimming, and recreation; growth and propagation of salmonid fishes and associated aquatic life, waterfowl and furbearers; and agricultural and industrial water supply)"
"1044"	"MT"	"1592"	"C-2 (bathing, swimming, and recreation; growth and marginal propagation of salmonid fishes and associated aquatic life, waterfowl and furbearers; and agricultural and industrial water supply)"
"1045"	"MT"	"1593"	"C-3 (bathing, swimming, and recreation; growth and marginal propagation of non-salmonid fishes and associated aquatic life, waterfowl and furbearers. the quality of these waters is naturally marginal for drinking, culinary, and food processing purposes, agriculture, and industrial water supply)."
"1046"	"MT"	"1595"	"D-1 (agriculture and secondary contact recreation)"
"1047"	"MT"	"1596"	"D-2 (agriculture and secondary contact recreation)"
"1048"	"MT"	"1597"	"E-1 (agriculture, secondary contact recreation and wildlife)"
"1049"	"MT"	"1598"	"E-2 (agriculture, secondary contact recreation, and wildlife)"
"1050"	"MT"	"1599"	"E-3 (agriculture, secondary contact recreation, and wildlife)"
"1051"	"MT"	"1600"	"E-4 (aquatic life, agriculture, secondary contact recreation, and wildlife)"
"1052"	"MT"	"1601"	"E-5 (agriculture, seconday contact recreation, saline tolerant aquatic life, and wildlife)"
"1053"	"MT"	"1602"	"F-1 (secondary contact recreation, wildlife and aquatic life not including fish)"
"1054"	"MT"	"1604"	"I (drinking, culinary, and food processing purposes after conventional treatment; bathing, swimming, and recreation; growth and  propagation of  fishes and associated aquatic life, waterfowl and furbearers; and agricultural and industrial water supply)"
"1055"	"MT"	"1606"	"range of site-specific values"
"1056"	"MT"	"1607"	"surface waters"
"1057"	"MT"	"4465"	"range of ecoregion-specific values"
"1058"	"MT"	"4466"	"Wadeable Streams: Clark Fork River Basin"
"1059"	"MT"	"4467"	"Wadeable Streams: Gallatin River Basin"
"1060"	"MT"	"4468"	"Large Rivers"
"1061"	"MT"	"4507"	"eggs/ovaries fish tissue standards for Lake Koocanusa and the Kootenai River"
"1062"	"MT"	"4508"	"whole body fish tissue standards for Lake Koocanusa and the Kootenai River"
"1063"	"MT"	"4509"	"muscle fish tissue standards for Lake Koocanusa and the Kootenai River"
"1064"	"MT"	"4510"	"monthly average exposure for Lake Koocanusa from the US-Canada international boundary to the Libby Dam"
"1065"	"MT"	"4511"	"monthly average exposure for Kootenai River mainstem from the outflow below the Libby Dam to the Montana-Idaho border"
"1066"	"MT"	"4512"	"Yellowstone River: from the Montana/Wyoming border (44.9925, -110.5172) to the mouth of Mill Creek (45.4165, -110.6548)"
"1067"	"MT"	"4513"	"Yellowstone River: from the mouth of Mill Creek (45.4165, -110.6548) to the mouth of the Boulder River (45.8530, -109.9247)"
"1068"	"MT"	"4514"	"Yellowstone River: from the mouth of the Boulder River (45.8530, -109.9247) to the mouth of the Stillwater River (45.6399, -109.2829)"
"1069"	"MT"	"4515"	"Yellowstone River: from the mouth of the Stillwater River (45.6399, -109.2829) to the mouth of the Clarks Fork of the Yellowstone River (45.6510, -108.7145)"
"1070"	"NTR"	"3907"	"Toxics criteria for those states not complying with Clean Water Act section 303(c)(2)(B)"
"1071"	"NE"	"1608"	"agriculture and wetlands"
"1072"	"NE"	"1609"	"class a - coldwater"
"1073"	"NE"	"1612"	"class a - warmwater"
"1074"	"NE"	"1617"	"class b - coldwater"
"1075"	"NE"	"1621"	"class b - warmwater"
"1076"	"NE"	"1626"	"coldwater"
"1077"	"NE"	"1627"	"consumption of fish and other aquatic organisms"
"1078"	"NE"	"1629"	"primary contact recreation, bathing beaches"
"1079"	"NE"	"1630"	"primary contact recreation, infrequently used recreational waters"
"1080"	"NE"	"1631"	"primary contact recreation, lightly used recreational waters"
"1081"	"NE"	"1632"	"primary contact recreation, moderately used recreational waters"
"1082"	"NE"	"1633"	"public drinking water"
"1083"	"NE"	"1635"	"range of site-specific criteria: Lake Ogallala (Keith County)"
"1084"	"NE"	"1639"	"lakes and impoundments (eastern)"
"1085"	"NE"	"1640"	"lakes and impoundments (western)"
"1086"	"NE"	"1641"	"warmwater"
"1087"	"NE"	"3970"	"aquatic life uses"
"1088"	"NV"	"1642"	"76 creek"
"1089"	"NV"	"1643"	"adams mcgill reservoir"
"1090"	"NV"	"1644"	"angel lake"
"1091"	"NV"	"1645"	"ash canyon"
"1092"	"NV"	"1646"	"baker creek"
"1093"	"NV"	"1647"	"barley creek"
"1094"	"NV"	"1648"	"bear creek"
"1095"	"NV"	"1649"	"beaver dam wash"
"1096"	"NV"	"1650"	"berry creek"
"1097"	"NV"	"1651"	"big creek at the forest service campground"
"1098"	"NV"	"1652"	"big creek below the forest service campground"
"1099"	"NV"	"1653"	"bilk creek at bilk creek reservoir"
"1100"	"NV"	"1654"	"bilk creek reservoir"
"1101"	"NV"	"1655"	"bilk creek, upper"
"1102"	"NV"	"1656"	"birch creek at the national forest boundary"
"1103"	"NV"	"1657"	"birch creek below the national forest boundary"
"1104"	"NV"	"1658"	"bird creek"
"1105"	"NV"	"1659"	"blue lakes"
"1106"	"NV"	"1660"	"bottle creek"
"1107"	"NV"	"1661"	"boulder reservoir"
"1108"	"NV"	"1662"	"bowman reservoir"
"1109"	"NV"	"1663"	"bronco creek"
"1110"	"NV"	"1664"	"browns gulch"
"1111"	"NV"	"1665"	"bruneau river"
"1112"	"NV"	"1666"	"bryant creek near the state line"
"1113"	"NV"	"1667"	"bull run reservoir"
"1114"	"NV"	"1668"	"camp creek at the national forest boundary"
"1115"	"NV"	"1669"	"camp creek at the south fork of salmon falls creek"
"1116"	"NV"	"1670"	"canyon creek at the national forest boundary"
"1117"	"NV"	"1671"	"canyon creek at the south fork of salmon falls creek"
"1118"	"NV"	"1672"	"carson river at cradlebaugh bridge"
"1119"	"NV"	"1673"	"carson river at dayton bridge"
"1120"	"NV"	"1674"	"carson river at genoa lane"
"1121"	"NV"	"1675"	"carson river at lahontan reservoir"
"1122"	"NV"	"1676"	"carson river at the mexican ditch gage"
"1123"	"NV"	"1678"	"carson river near new empire"
"1124"	"NV"	"1679"	"carson river, east fork at muller lane"
"1125"	"NV"	"1680"	"carson river, east fork at the state line"
"1126"	"NV"	"1681"	"carson river, east fork at us highway 395 south of gardnerville"
"1127"	"NV"	"1682"	"carson river, west fork at the state line"
"1128"	"NV"	"1683"	"catnip reservoir"
"1129"	"NV"	"1684"	"cave creek"
"1130"	"NV"	"1685"	"cave lake"
"1131"	"NV"	"1686"	"chiatovich creek"
"1132"	"NV"	"1687"	"clear creek at the carson river"
"1133"	"NV"	"1688"	"clear creek at the gaging station"
"1134"	"NV"	"1689"	"cleve creek"
"1135"	"NV"	"1690"	"clover creek"
"1136"	"NV"	"1691"	"colorado river - at imperial dam"
"1137"	"NV"	"1692"	"colorado river - below hoover dam"
"1138"	"NV"	"1693"	"colorado river - below parker dam"
"1139"	"NV"	"1694"	"colorado river below davis dam"
"1140"	"NV"	"1695"	"colorado river below hoover dam"
"1141"	"NV"	"1696"	"comins reservoir"
"1142"	"NV"	"1697"	"corey creek"
"1143"	"NV"	"1698"	"cottonwood creek"
"1144"	"NV"	"1699"	"cottonwood creek at the national forest boundary"
"1145"	"NV"	"1700"	"cottonwood creek at the south fork of salmon falls creek"
"1146"	"NV"	"1701"	"currant creek at currant"
"1147"	"NV"	"1702"	"currant creek at the national forest boundary"
"1148"	"NV"	"1703"	"dacey reservoir"
"1149"	"NV"	"1704"	"daggett creek"
"1150"	"NV"	"1705"	"davis lake"
"1151"	"NV"	"1706"	"deep creek"
"1152"	"NV"	"1707"	"denay creek at tonkin reservoir"
"1153"	"NV"	"1708"	"denay creek below tonkin reservoir"
"1154"	"NV"	"1709"	"desert creek"
"1155"	"NV"	"1710"	"diagonal drain"
"1156"	"NV"	"1711"	"duck creek"
"1157"	"NV"	"1712"	"dutch john creek"
"1158"	"NV"	"1713"	"eagle rock creek"
"1159"	"NV"	"1714"	"eagle valley creek"
"1160"	"NV"	"1715"	"eagle valley reservoir"
"1161"	"NV"	"1716"	"east creek"
"1162"	"NV"	"1717"	"echo canyon reservoir"
"1163"	"NV"	"1718"	"edgewood creek at palisades drive"
"1164"	"NV"	"1719"	"edgewood creek at stateline"
"1165"	"NV"	"1720"	"first creek at dale and knotty pine drives"
"1166"	"NV"	"1721"	"first creek at lakeshore drive"
"1167"	"NV"	"1722"	"fish lake"
"1168"	"NV"	"1723"	"fish springs pond"
"1169"	"NV"	"1724"	"franktown creek at washoe lake"
"1170"	"NV"	"1725"	"franktown creek, upper"
"1171"	"NV"	"1726"	"galena creek, middle"
"1172"	"NV"	"1727"	"galena creek, upper"
"1173"	"NV"	"1728"	"galena creeka at steamboak creek"
"1174"	"NV"	"1729"	"genoa creek"
"1175"	"NV"	"1730"	"gleason creek at state highway 485"
"1176"	"NV"	"1731"	"glenbrook creek"
"1177"	"NV"	"1732"	"goose creek"
"1178"	"NV"	"1733"	"goshute creek"
"1179"	"NV"	"1734"	"gray creek"
"1180"	"NV"	"1738"	"green mountain creek at toyn creek"
"1181"	"NV"	"1739"	"groves lake"
"1182"	"NV"	"1740"	"harmon reservoir"
"1183"	"NV"	"1741"	"harrington creek"
"1184"	"NV"	"1742"	"hay meadow reservoir"
"1185"	"NV"	"1743"	"hendricks creek"
"1186"	"NV"	"1744"	"hendrys creek"
"1187"	"NV"	"1745"	"hobart reservoir and tributaries"
"1188"	"NV"	"1746"	"humboldt river at battle mountain"
"1189"	"NV"	"1747"	"humboldt river at imlay"
"1190"	"NV"	"1748"	"humboldt river at palisade"
"1191"	"NV"	"1749"	"humboldt river at rodgers dam"
"1192"	"NV"	"1750"	"humboldt river at state highway 789"
"1193"	"NV"	"1751"	"humboldt river at the humboldt sink"
"1194"	"NV"	"1752"	"humboldt river at woolsey"
"1195"	"NV"	"1753"	"humboldt river near osino"
"1196"	"NV"	"1754"	"humboldt river, north fork and tributaries at the national forest boundary"
"1197"	"NV"	"1755"	"humboldt river, north fork at beaver creek"
"1198"	"NV"	"1756"	"humboldt river, north fork at the humboldt river"
"1199"	"NV"	"1758"	"Humboldt River, South Fork at South Fork Reservior, including tributaries above Lee"
"1200"	"NV"	"1759"	"humboldt river, south fork at the humboldt river"
"1201"	"NV"	"1760"	"Huntingon Creek at the south fork of the Humboldt River"
"1202"	"NV"	"1761"	"hunter creek at hunter lake"
"1203"	"NV"	"1762"	"hunter creek at the truckee river"
"1204"	"NV"	"1763"	"hunter lake"
"1205"	"NV"	"1764"	"huntington creek at smith creek"
"1206"	"NV"	"1765"	"huntington creek at the south fork of the humboldt river"
"1207"	"NV"	"1766"	"huntington creek at the white pine-elko county line"
"1208"	"NV"	"1767"	"illipah reservoir"
"1209"	"NV"	"1768"	"incline creek, east fork at the ski resort"
"1210"	"NV"	"1769"	"incline creek, east fork; incline creek, west fork; and incline creek"
"1211"	"NV"	"1770"	"incline creek, west fork at state highway 431"
"1212"	"NV"	"1771"	"indian creek"
"1213"	"NV"	"1772"	"indian lakes"
"1214"	"NV"	"1773"	"inner las vegas bay"
"1215"	"NV"	"1774"	"iowa canyon reservoir"
"1216"	"NV"	"1775"	"irrigation"
"1217"	"NV"	"1776"	"j.d. ponds"
"1218"	"NV"	"1777"	"jack creek"
"1219"	"NV"	"1778"	"jack creek at jarbidge river"
"1220"	"NV"	"1780"	"jarbidge river above jarbidge"
"1221"	"NV"	"1781"	"jarbidge river below jarbidge"
"1222"	"NV"	"1782"	"jarbidge river, east fork"
"1223"	"NV"	"1786"	"jett creek"
"1224"	"NV"	"1787"	"kings canyon"
"1225"	"NV"	"1788"	"kingston creek at groves lake"
"1226"	"NV"	"1789"	"kingston creek below groves lake"
"1227"	"NV"	"1790"	"knott creek reservoir"
"1228"	"NV"	"1791"	"lahontan reservoir"
"1229"	"NV"	"1792"	"lake mead"
"1230"	"NV"	"1793"	"lake tahoe"
"1231"	"NV"	"1794"	"lake tahoe tributaries"
"1232"	"NV"	"1795"	"lamoille creek at the gaging station"
"1233"	"NV"	"1796"	"lamoille creek at the humboldt river"
"1234"	"NV"	"1797"	"las vegas wash at lake mead"
"1235"	"NV"	"1798"	"las vegas wash at telephone line road"
"1236"	"NV"	"1799"	"lehman creek"
"1237"	"NV"	"1800"	"leidy creek"
"1238"	"NV"	"1801"	"leonard creek"
"1239"	"NV"	"1802"	"lewis creek"
"1240"	"NV"	"1803"	"little humboldt river"
"1241"	"NV"	"1804"	"little humboldt river, north fork at the national forest boundary"
"1242"	"NV"	"1805"	"little humboldt river, north fork at the south fork of the little humboldt river"
"1243"	"NV"	"1806"	"little humboldt river, south fork at the elko-humboldt county line"
"1244"	"NV"	"1807"	"little humboldt river, south fork at the north fork of the little humboldt river"
"1245"	"NV"	"1808"	"logan house creek"
"1246"	"NV"	"1809"	"lower carson river"
"1247"	"NV"	"1810"	"maggie creek at jack creek"
"1248"	"NV"	"1811"	"maggie creek at soap creek"
"1249"	"NV"	"1812"	"maggie creek at the humboldt river"
"1250"	"NV"	"1813"	"maggie creek tributaries"
"1251"	"NV"	"1814"	"mahogany creek"
"1252"	"NV"	"1815"	"martin creek at the national forest boundary"
"1253"	"NV"	"1816"	"martin creek below the national forest boundary"
"1254"	"NV"	"1817"	"marys river at the humboldt river"
"1255"	"NV"	"1818"	"marys river, upper"
"1256"	"NV"	"1819"	"mason valley wildlife management area"
"1257"	"NV"	"1820"	"mason valley wildlife management area - bass, crappie and north ponds and hinkson slough"
"1258"	"NV"	"1821"	"meadow valley wash"
"1259"	"NV"	"1822"	"mill creek"
"1260"	"NV"	"1823"	"mosquito creek"
"1261"	"NV"	"1824"	"muddy river at lake mead"
"1262"	"NV"	"1825"	"muddy river at the glendale bridge"
"1263"	"NV"	"1826"	"muddy river at the wells siding diversion"
"1264"	"NV"	"1827"	"municipal or domestic supply"
"1265"	"NV"	"1828"	"negro creek"
"1266"	"NV"	"1829"	"nesbitt lake"
"1267"	"NV"	"1830"	"north antelope creek"
"1268"	"NV"	"1831"	"north creek"
"1269"	"NV"	"1833"	"onion valley reservoir"
"1270"	"NV"	"1834"	"ophir creek at state route 429"
"1271"	"NV"	"1835"	"ophir creek at washoe lake"
"1272"	"NV"	"1838"	"owyhee river, above mill creek"
"1273"	"NV"	"1839"	"owyhee river, below mill creek"
"1274"	"NV"	"1840"	"owyhee river, east fork above wildhorse reservoir"
"1275"	"NV"	"1841"	"owyhee river, south fork"
"1276"	"NV"	"1842"	"pahranagat reservoir"
"1277"	"NV"	"1843"	"peavine creek"
"1278"	"NV"	"1844"	"penrod creek, including tributaries"
"1279"	"NV"	"1845"	"pine creek (nye county)"
"1280"	"NV"	"1846"	"pine creek (white pine county)"
"1281"	"NV"	"1847"	"pole canyon creek"
"1282"	"NV"	"1848"	"pole creek"
"1283"	"NV"	"1849"	"price lakes"
